Aerosol Can,Air-Conditioners,Backpacks,Baking Glassware,Bedding,Beds,Bedsheets,Beer Bottle,Belts,Biscuit Tin,Biscuits,Blouses,Board Games,Bodywash Bottle,Book,Brochure,Bubble Wrap,CD,CD Case,Calendar,Canned Food Can,Canned Food/Drinks,Car Seats,Carriers,Carton Box,Cassette Tape,Ceramic,Chairs,Clothes Dryers,Coffee Capsules,Computers,Condiment Bottle,Contact Lens Blister,Crockery,Cutlery,Desktop Monitors,Detergent Bottle,Diaper,Disposable Wooden Chopstick,Dolls,Drinking Straw,Egg Tray,Electric Mobility Scooters,Facial Cleanser Bottle,Flyer,Food Jar,Gift Wrapping Paper,Glass Bowl,Glass Cosmetic Bottle,Glass Cup,Glass Drink Bottle,Glass Medicine Bottle,Glass Plate,Greeting Card,Handbags,High Chairs,Instant Noodle Bag,Instant Noodles,Irons,Jam Bottle,Juice Carton,Laptops,Light Bulbs,Long Fluorescent Tubes,Magazine,Magazine Wrapper,Markers,Medicine Blister Pack,Melamine,Metal Bottle Cap,Metal Drink Can,Milk Carton,Mirror,Mobile Telephones,Modems,Namecard,Network Hubs,Newspaper,Ovens,Packet Drink,Paint Container,Pants,Paper Bag,Paper Cup,Paper Envelope,Paper Envelope With Window,Paper Packaging,Paper Plate,Paper Receipt,Paper Towel,Paper Towel Roll,Pencils,Pens,Personal Mobility Devices,Plant,Plastic Bag,Plastic Clothes Hanger,Plastic Cutlery,Plastic Drink Bottle,Plastic Egg Tray,Plastic Film Packaging,Plastic Food Bottle,Plastic Takeaway Container,Potato Chip Bag,Power Assisted Bicycles,Prams,Printed Paper,Printer Ink Cartridge,Printers,Pyrex Glass,Red Packet,Refrigerators,Reusable Bags,Rice,Rice Cookers,Routers,Sandals,Sanitary Pad,Sauce Bottle,Servers,Set-Top Boxes,Shampoo Bottle,Shirts,Shorts,Shredded Paper,Skirts,Slippers,Sofas,Soft Toys,Sports Shoes,Styrofoam,Sunglasses,Switches,Tables,Tablets,Telephone Directory,Televisions,Tissue Box,Tissue Paper,Toasters,Toilet Paper,Toilet Paper Roll,Towels,Toy Cars,Toys,Video Tape,Walkers,Washing Machines,Watches,Wax Paper,Windows,Wine Bottle,Wireless Access Points,Writing Paper
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,0,1,1,1,1,8,1,3,2,0,0,3,2,1,0,0,2,0,7,2,0,0,0,2,0,1,0,2,1,1,0,0,1,1,7,0,1,0,1,0,0,10,1,0,1,1,10,0,0,7,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1,1,0,1,0,0,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
